"Order.number.of.item","Label","PennElementType","PennElementName","Value","PROLIFIC_ID","group","experiment","item","condition","modal","parameter","Comments"
19,"norming-trial-1","TextInput","norm-comment"," Sie kann%2C aber möchte es nicht immer.","69bae9053141548c5e496957","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","PennController","22","End","69bae9053141548c5e496957","2","control","control-5","control-bad","kann","good",""
28,"norming-trial-1","PennController","31","Start","69bae9053141548c5e496957","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
28,"norming-trial-1","PennController","31","Start","69bae9053141548c5e496957","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
28,"norming-trial-1","PennController","31","End","69bae9053141548c5e496957","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
28,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69bae9053141548c5e496957","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
28,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69bae9053141548c5e496957","2","main","main-13","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
28,"norming-trial-1","TextInput","norm-comment"," ","69bae9053141548c5e496957","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
28,"norming-trial-1","PennController","31","End","69bae9053141548c5e496957","2","main","main-13","non-bouletic-soll","soll","non-bouletic",""
56,"Background-language","PennController","6","Start","69bae9053141548c5e496957","NULL","","","","","",""
56,"Background-language","PennController","6","Start","69bae9053141548c5e496957","NULL","","","","","",""
56,"Background-language","PennController","6","End","69bae9053141548c5e496957","NULL","","","","","",""
56,"Background-language","DropDown","dialect-choice","nein","69bae9053141548c5e496957","1","","","","","",""
56,"Background-language","DropDown","languages-choice","ja","69bae9053141548c5e496957","0","","","","","",""
56,"Background-language","DropDown","abroad-choice","nein","69bae9053141548c5e496957","1","","","","","",""
56,"Background-language","TextInput","dialect-free"," ","69bae9053141548c5e496957","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch (16 Jahre)","69bae9053141548c5e496957","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," ","69bae9053141548c5e496957","Shift","","","","","",""
56,"Background-language","TextInput","abroad-free"," ","69bae9053141548c5e496957","NULL","","","","","",""
56,"Background-language","PennController","6","End","69bae9053141548c5e496957","NULL","","","","","",""
57,"Background-demographic","PennController","7","Start","69bae9053141548c5e496957","NULL","","","","","",""
57,"Background-demographic","PennController","7","Start","69bae9053141548c5e496957","NULL","","","","","",""
57,"Background-demographic","PennController","7","End","69bae9053141548c5e496957","NULL","","","","","",""
57,"Background-demographic","DropDown","sex","weiblich","69bae9053141548c5e496957","0","","","","","",""
57,"Background-demographic","DropDown","age","24","69bae9053141548c5e496957","6","","","","","",""
57,"Background-demographic","TextInput","feedback"," ","69bae9053141548c5e496957","NULL","","","","","",""
57,"Background-demographic","PennController","7","End","69bae9053141548c5e496957","NULL","","","","","",""
0,"introduction","PennController","0","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
0,"introduction","PennController","0","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
0,"introduction","PennController","0","End","693be7794fd937841ae4dd44","NULL","","","","","",""
0,"introduction","PennController","0","End","693be7794fd937841ae4dd44","NULL","","","","","",""
1,"data","PennController","1","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
1,"data","PennController","1","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
1,"data","PennController","1","End","693be7794fd937841ae4dd44","NULL","","","","","",""
1,"data","PennController","1","End","693be7794fd937841ae4dd44","NULL","","","","","",""
2,"consent","PennController","2","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
2,"consent","PennController","2","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
2,"consent","PennController","2","End","693be7794fd937841ae4dd44","NULL","","","","","",""
2,"consent","PennController","2","End","693be7794fd937841ae4dd44","NULL","","","","","",""
3,"commitment","PennController","3","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
3,"commitment","PennController","3","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
3,"commitment","PennController","3","End","693be7794fd937841ae4dd44","NULL","","","","","",""
3,"commitment","Scale","response"," Ja ","693be7794fd937841ae4dd44","NULL","","","","","",""
3,"commitment","PennController","3","End","693be7794fd937841ae4dd44","NULL","","","","","",""
4,"instructions-accept","PennController","4","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
4,"instructions-accept","PennController","4","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
4,"instructions-accept","PennController","4","End","693be7794fd937841ae4dd44","NULL","","","","","",""
4,"instructions-accept","PennController","4","End","693be7794fd937841ae4dd44","NULL","","","","","",""
5,"practice-norming","PennController","9","Start","693be7794fd937841ae4dd44","practice","practice-1","NULL","","","",""
5,"practice-norming","PennController","9","Start","693be7794fd937841ae4dd44","practice","practice-1","NULL","","","",""
5,"practice-norming","PennController","9","End","693be7794fd937841ae4dd44","practice","practice-1","NULL","","","",""
5,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","693be7794fd937841ae4dd44","practice","practice-1","Any addtional parameters were appended as additional columns","","","",""
5,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","693be7794fd937841ae4dd44","practice","practice-1","NULL","14078","","",""
5,"practice-norming","TextInput","prac-comment"," ","693be7794fd937841ae4dd44","practice","practice-1","NULL","","","",""
5,"practice-norming","PennController","9","End","693be7794fd937841ae4dd44","practice","practice-1","NULL","","","",""
6,"practice-norming","PennController","10","Start","693be7794fd937841ae4dd44","practice","practice-2","NULL","","","",""
6,"practice-norming","PennController","10","Start","693be7794fd937841ae4dd44","practice","practice-2","NULL","","","",""
6,"practice-norming","PennController","10","End","693be7794fd937841ae4dd44","practice","practice-2","NULL","","","",""
6,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","693be7794fd937841ae4dd44","practice","practice-2","Any addtional parameters were appended as additional columns","","","",""
6,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","693be7794fd937841ae4dd44","practice","practice-2","NULL","9108","","",""
6,"practice-norming","TextInput","prac-comment"," ","693be7794fd937841ae4dd44","practice","practice-2","NULL","","","",""
6,"practice-norming","TextInput","prac-comment"," ","693be7794fd937841ae4dd44","practice","practice-2","Alt","","","",""
6,"practice-norming","PennController","10","End","693be7794fd937841ae4dd44","practice","practice-2","NULL","","","",""
7,"transition-norming","PennController","5","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
7,"transition-norming","PennController","5","Start","693be7794fd937841ae4dd44","NULL","","","","","",""
7,"transition-norming","PennController","5","End","693be7794fd937841ae4dd44","NULL","","","","","",""
7,"transition-norming","PennController","5","End","693be7794fd937841ae4dd44","NULL","","","","","",""
34,"norming-trial-1","PennController","37","Start","693be7794fd937841ae4dd44","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","Start","693be7794fd937841ae4dd44","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","End","693be7794fd937841ae4dd44","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","693be7794fd937841ae4dd44","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","693be7794fd937841ae4dd44","2","main","main-19","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
34,"norming-trial-1","TextInput","norm-comment"," ","693be7794fd937841ae4dd44","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","End","693be7794fd937841ae4dd44","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
10,"norming-trial-1","PennController","13","Start","693be7794fd937841ae4dd44","2","control","control-11","control-bad","darf","bad",""
10,"norming-trial-1","PennController","13","Start","693be7794fd937841ae4dd44","2","control","control-11","control-bad","darf","bad",""
10,"norming-trial-1","PennController","13","End","693be7794fd937841ae4dd44","2","control","control-11","control-bad","darf","bad",""
10,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","693be7794fd937841ae4dd44","2","control","control-11","control-bad","darf","bad",""
10,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","693be7794fd937841ae4dd44","2","control","control-11","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
10,"norming-trial-1","TextInput","norm-comment"," ","693be7794fd937841ae4dd44","2","control","control-11","control-bad","darf","bad",""
10,"norming-trial-1","PennController","13","End","693be7794fd937841ae4dd44","2","control","control-11","control-bad","darf","bad",""
47,"norming-trial-1","PennController","50","Start","693be7794fd937841ae4dd44","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","Start","693be7794fd937841ae4dd44","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","End","693be7794fd937841ae4dd44","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","693be7794fd937841ae4dd44","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","693be7794fd937841ae4dd44","2","main","main-30","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
47,"norming-trial-1","TextInput","norm-comment"," ","693be7794fd937841ae4dd44","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","End","693be7794fd937841ae4dd44","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","PennController","53","Start","693be7794fd937841ae4dd44","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","PennController","53","Start","693be7794fd937841ae4dd44","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","PennController","53","End","693be7794fd937841ae4dd44","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","693be7794fd937841ae4dd44","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","693be7794fd937841ae4dd44","2","main","main-4","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
50,"norming-trial-1","TextInput","norm-comment"," ","693be7794fd937841ae4dd44","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
50,"norming-trial-1","PennController","53","End","693be7794fd937841ae4dd44","2","main","main-4","non-bouletic-soll","soll","non-bouletic",""
22,"norming-trial-1","PennController","25","Start","693be7794fd937841ae4dd44","2","control","control-8","control-good","kann","good",""
22,"norming-trial-1","PennController","25","Start","693be7794fd937841ae4dd44","2","control","control-8","control-good","kann","good",""
